"Displacement:0","Displacement:1","Displacement:2","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.028756,0.1009,0,0.9984,0.016049,-0.035113,0.00012357,0,0.00022626,-1.6856e-06,0,0,0,0,1,1.2775,-1.2225,0,0
0.028732,0.10089,0,0.99839,0.016134,-0.035609,0.00012492,0,0.00023331,-1.617e-06,0,0,0,0,1,1.28,-1.22,0,0
0.028708,0.10089,0,0.99838,0.01622,-0.035609,0.00012492,0,0.00023331,-1.617e-06,0,0,0,0,1,1.2825,-1.2175,0,0
0.028684,0.10088,0,0.99837,0.016305,-0.035609,0.00012492,0,0.00023331,-1.617e-06,0,0,0,0,1,1.285,-1.215,0,0
0.02866,0.10087,0,0.99836,0.016391,-0.035859,0.00012537,0,0.00023669,-1.7706e-06,0,0,0,0,1,1.2875,-1.2125,0,0
0.028635,0.10086,0,0.99835,0.016477,-0.036362,0.00012674,0,0.0002441,-1.709e-06,0,0,0,0,1,1.29,-1.21,0,0
0.028611,0.10086,0,0.99834,0.016564,-0.036362,0.00012674,0,0.0002441,-1.709e-06,0,0,0,0,1,1.2925,-1.2075,0,0
0.028586,0.10085,0,0.99833,0.016651,-0.036616,0.00012719,0,0.00024767,-1.8554e-06,0,0,0,0,1,1.295,-1.205,0,0
0.028562,0.10084,0,0.99833,0.016738,-0.036616,0.00012719,0,0.00024767,-1.8554e-06,0,0,0,0,1,1.2975,-1.2025,0,0
0.028537,0.10083,0,0.99832,0.016825,-0.037127,0.00012894,0,0.00025585,-1.8826e-06,0,0,0,0,1,1.3,-1.2,0,0
0.028512,0.10082,0,0.99831,0.016913,-0.037127,0.00012894,0,0.00025585,-1.8826e-06,0,0,0,0,1,1.3025,-1.1975,0,0
0.028487,0.10081,0,0.9983,0.017001,-0.037384,0.00012951,0,0.00025971,-1.9965e-06,0,0,0,0,1,1.305,-1.195,0,0
0.028461,0.10081,0,0.99829,0.017089,-0.037384,0.00012951,0,0.00025971,-1.9965e-06,0,0,0,0,1,1.3075,-1.1925,0,0
0.028436,0.1008,0,0.99828,0.017178,-0.037389,0.00025864,0,0.00039141,-3.9525e-06,0,0,0,0,1,1.31,-1.19,0,0
0.02841,0.10079,0,0.99827,0.017267,-0.037773,0.00012988,0,0.00026515,-1.9028e-06,0,0,0,0,1,1.3125,-1.1875,0,0
0.028385,0.10078,0,0.99826,0.017357,-0.037773,0.00012988,0,0.00026515,-1.9028e-06,0,0,0,0,1,1.315,-1.185,0,0
0.028359,0.10077,0,0.99826,0.017447,-0.038294,0.0001313,0,0.00027358,-1.9288e-06,0,0,0,0,1,1.3175,-1.1825,0,0
0.028333,0.10076,0,0.99825,0.017536,-0.038557,0.00013174,0,0.00027762,-2.113e-06,0,0,0,0,1,1.32,-1.18,0,0
0.028307,0.10075,0,0.99824,0.017627,-0.038557,0.00013174,0,0.00027762,-2.113e-06,0,0,0,0,1,1.3225,-1.1775,0,0
0.028281,0.10074,0,0.99823,0.017718,-0.039086,0.00013315,0,0.00028644,-2.0512e-06,0,0,0,0,1,1.325,-1.175,0,0
0.028255,0.10073,0,0.99822,0.017809,-0.039086,0.00013315,0,0.00028644,-2.0512e-06,0,0,0,0,1,1.3275,-1.1725,0,0
0.028228,0.10072,0,0.99821,0.0179,-0.039086,0.00013315,0,0.00028644,-2.0512e-06,0,0,0,0,1,1.33,-1.17,0,0
0.028202,0.10071,0,0.9982,0.017992,-0.039353,0.00013363,0,0.00029074,-2.2495e-06,0,0,0,0,1,1.3325,-1.1675,0,0
0.028175,0.1007,0,0.99819,0.018083,-0.039353,0.00013363,0,0.00029074,-2.2495e-06,0,0,0,0,1,1.335,-1.165,0,0
0.028148,0.10069,0,0.99818,0.018176,-0.039889,0.000135,0,0.00029996,-2.1676e-06,0,0,0,0,1,1.3375,-1.1625,0,0
0.028121,0.10068,0,0.99817,0.018268,-0.040159,0.00013547,0,0.00030447,-2.3401e-06,0,0,0,0,1,1.34,-1.16,0,0
0.028094,0.10067,0,0.99816,0.018361,-0.040159,0.00013547,0,0.00030447,-2.3401e-06,0,0,0,0,1,1.3425,-1.1575,0,0
0.028067,0.10066,0,0.99815,0.018454,-0.040703,0.00013684,0,0.00031415,-2.3513e-06,0,0,0,0,1,1.345,-1.155,0,0
0.028039,0.10065,0,0.99815,0.018548,-0.040703,0.00013684,0,0.00031415,-2.3513e-06,0,0,0,0,1,1.3475,-1.1525,0,0
0.028012,0.10064,0,0.99814,0.018642,-0.040833,0.00027433,0,0.00045681,-5.1143e-06,0,0,0,0,1,1.35,-1.15,0,0
0.027984,0.10063,0,0.99813,0.018736,-0.041114,0.00013787,0,0.00032162,-2.3351e-06,0,0,0,0,1,1.3525,-1.1475,0,0
0.027957,0.10062,0,0.99812,0.01883,-0.041114,0.00013787,0,0.00032162,-2.3351e-06,0,0,0,0,1,1.355,-1.145,0,0
0.027929,0.10061,0,0.99811,0.018925,-0.04139,0.00013829,0,0.00032642,-2.4712e-06,0,0,0,0,1,1.3575,-1.1425,0,0
0.027901,0.1006,0,0.9981,0.019021,-0.041945,0.00013968,0,0.00033685,-2.5031e-06,0,0,0,0,1,1.36,-1.14,0,0
0.027872,0.10059,0,0.99809,0.019116,-0.041945,0.00013968,0,0.00033685,-2.5031e-06,0,0,0,0,1,1.3625,-1.1375,0,0
0.027844,0.10058,0,0.99808,0.019212,-0.042225,0.0001402,0,0.00034201,-2.6591e-06,0,0,0,0,1,1.365,-1.135,0,0
0.027816,0.10056,0,0.99807,0.019308,-0.042225,0.0001402,0,0.00034201,-2.6591e-06,0,0,0,0,1,1.3675,-1.1325,0,0
0.027787,0.10055,0,0.99806,0.019404,-0.042213,0.00028077,0,0.00048583,-5.4038e-06,0,0,0,0,1,1.37,-1.13,0,0
0.027758,0.10054,0,0.99805,0.019501,-0.042646,0.00014136,0,0.0003503,-2.6e-06,0,0,0,0,1,1.3725,-1.1275,0,0
0.027729,0.10053,0,0.99804,0.019598,-0.043213,0.00014252,0,0.00036126,-2.6569e-06,0,0,0,0,1,1.375,-1.125,0,0
0.0277,0.10052,0,0.99803,0.019696,-0.043213,0.00014252,0,0.00036126,-2.6569e-06,0,0,0,0,1,1.3775,-1.1225,0,0
0.027671,0.1005,0,0.99802,0.019793,-0.043213,0.00014252,0,0.00036126,-2.6569e-06,0,0,0,0,1,1.38,-1.12,0,0
0.027642,0.10049,0,0.99801,0.019892,-0.043498,0.00014298,0,0.00036676,-2.8489e-06,0,0,0,0,1,1.3825,-1.1175,0,0
0.027612,0.10048,0,0.998,0.01999,-0.044072,0.0001444,0,0.00037853,-2.7894e-06,0,0,0,0,1,1.385,-1.115,0,0
0.027583,0.10046,0,0.99799,0.020089,-0.044072,0.0001444,0,0.00037853,-2.7894e-06,0,0,0,0,1,1.3875,-1.1125,0,0
0.027553,0.10045,0,0.99798,0.020188,-0.044072,0.0001444,0,0.00037853,-2.7894e-06,0,0,0,0,1,1.39,-1.11,0,0
0.027523,0.10044,0,0.99797,0.020287,-0.044361,0.00014487,0,0.00038432,-2.9978e-06,0,0,0,0,1,1.3925,-1.1075,0,0
0.027493,0.10043,0,0.99796,0.020387,-0.044942,0.0001463,0,0.00039667,-2.934e-06,0,0,0,0,1,1.395,-1.105,0,0
0.027463,0.10041,0,0.99795,0.020487,-0.044942,0.0001463,0,0.00039667,-2.934e-06,0,0,0,0,1,1.3975,-1.1025,0,0
0.027432,0.1004,0,0.99794,0.020587,-0.045235,0.00014676,0,0.00040276,-3.1485e-06,0,0,0,0,1,1.4,-1.1,0,0
0.027402,0.10038,0,0.99793,0.020688,-0.045235,0.00014676,0,0.00040276,-3.1485e-06,0,0,0,0,1,1.4025,-1.0975,0,0
0.027371,0.10037,0,0.99792,0.020789,-0.045824,0.00014819,0,0.00041571,-3.095e-06,0,0,0,0,1,1.405,-1.095,0,0
0.02734,0.10036,0,0.99791,0.02089,-0.045824,0.00014819,0,0.00041571,-3.095e-06,0,0,0,0,1,1.4075,-1.0925,0,0
0.027309,0.10034,0,0.9979,0.020992,-0.045824,0.00014819,0,0.00041571,-3.095e-06,0,0,0,0,1,1.41,-1.09,0,0
0.027278,0.10033,0,0.99789,0.021094,-0.04612,0.00014866,0,0.0004221,-3.2981e-06,0,0,0,0,1,1.4125,-1.0875,0,0
0.027247,0.10031,0,0.99788,0.021196,-0.046716,0.00015008,0,0.00043567,-3.3883e-06,0,0,0,0,1,1.415,-1.085,0,0
0.027216,0.1003,0,0.99787,0.021299,-0.046716,0.00015008,0,0.00043567,-3.3883e-06,0,0,0,0,1,1.4175,-1.0825,0,0
0.027184,0.10028,0,0.99786,0.021402,-0.046837,0.00030073,0,0.00059339,-6.9843e-06,0,0,0,0,1,1.42,-1.08,0,0
0.027152,0.10027,0,0.99785,0.021505,-0.047167,0.00015105,0,0.00044604,-3.3028e-06,0,0,0,0,1,1.4225,-1.0775,0,0
0.027121,0.10025,0,0.99784,0.021609,-0.04747,0.00015145,0,0.00045286,-3.5126e-06,0,0,0,0,1,1.425,-1.075,0,0
0.027089,0.10024,0,0.99783,0.021713,-0.04747,0.00015145,0,0.00045286,-3.5126e-06,0,0,0,0,1,1.4275,-1.0725,0,0
0.027056,0.10022,0,0.99782,0.021817,-0.04747,0.00015145,0,0.00045286,-3.5126e-06,0,0,0,0,1,1.43,-1.07,0,0
0.027024,0.1002,0,0.99781,0.021922,-0.048077,0.00015291,0,0.00046746,-3.4898e-06,0,0,0,0,1,1.4325,-1.0675,0,0
0.026992,0.10019,0,0.9978,0.022026,-0.048077,0.00015291,0,0.00046746,-3.4898e-06,0,0,0,0,1,1.435,-1.065,0,0
0.026959,0.10017,0,0.99779,0.022132,-0.048384,0.0001534,0,0.0004747,-3.7523e-06,0,0,0,0,1,1.4375,-1.0625,0,0
0.026926,0.10016,0,0.99778,0.022238,-0.048999,0.00015482,0,0.00048996,-3.7207e-06,0,0,0,0,1,1.44,-1.06,0,0
0.026893,0.10014,0,0.99777,0.022344,-0.048999,0.00015482,0,0.00048996,-3.7207e-06,0,0,0,0,1,1.4425,-1.0575,0,0
0.02686,0.10012,0,0.99776,0.02245,-0.049309,0.00015536,0,0.00049761,-3.9272e-06,0,0,0,0,1,1.445,-1.055,0,0
0.026827,0.10011,0,0.99774,0.022556,-0.049309,0.00015536,0,0.00049761,-3.9272e-06,0,0,0,0,1,1.4475,-1.0525,0,0
0.026794,0.10009,0,0.99773,0.022663,-0.049268,0.00031096,0,0.00065756,-7.8823e-06,0,0,0,0,1,1.45,-1.05,0,0
0.02676,0.10007,0,0.99772,0.02277,-0.049775,0.0001565,0,0.00050965,-3.8436e-06,0,0,0,0,1,1.4525,-1.0475,0,0
0.026727,0.10005,0,0.99771,0.022878,-0.050402,0.00015766,0,0.00052576,-3.9196e-06,0,0,0,0,1,1.455,-1.045,0,0
0.026693,0.10004,0,0.9977,0.022986,-0.050402,0.00015766,0,0.00052576,-3.9196e-06,0,0,0,0,1,1.4575,-1.0425,0,0
0.026659,0.10002,0,0.99769,0.023094,-0.050718,0.00015809,0,0.00053387,-4.1936e-06,0,0,0,0,1,1.46,-1.04,0,0
0.026624,0.1,0,0.99768,0.023203,-0.050718,0.00015809,0,0.00053387,-4.1936e-06,0,0,0,0,1,1.4625,-1.0375,0,0
0.02659,0.099981,0,0.99767,0.023312,-0.051352,0.00015954,0,0.00055105,-4.1363e-06,0,0,0,0,1,1.465,-1.035,0,0
0.026556,0.099963,0,0.99766,0.023421,-0.051352,0.00015954,0,0.00055105,-4.1363e-06,0,0,0,0,1,1.4675,-1.0325,0,0
0.026521,0.099944,0,0.99765,0.02353,-0.051352,0.00015954,0,0.00055105,-4.1363e-06,0,0,0,0,1,1.47,-1.03,0,0
0.026486,0.099925,0,0.99764,0.02364,-0.051671,0.00016004,0,0.00055962,-4.4374e-06,0,0,0,0,1,1.4725,-1.0275,0,0
0.026451,0.099906,0,0.99762,0.023751,-0.052313,0.00016146,0,0.00057759,-4.3403e-06,0,0,0,0,1,1.475,-1.025,0,0
0.026416,0.099887,0,0.99761,0.023861,-0.052313,0.00016146,0,0.00057759,-4.3403e-06,0,0,0,0,1,1.4775,-1.0225,0,0
0.026381,0.099867,0,0.9976,0.023972,-0.052313,0.00016146,0,0.00057759,-4.3403e-06,0,0,0,0,1,1.48,-1.02,0,0
0.026345,0.099847,0,0.99759,0.024083,-0.052636,0.00016192,0,0.00058655,-4.6153e-06,0,0,0,0,1,1.4825,-1.0175,0,0
0.02631,0.099828,0,0.99758,0.024195,-0.053285,0.00016335,0,0.00060537,-4.5515e-06,0,0,0,0,1,1.485,-1.015,0,0
0.026274,0.099807,0,0.99757,0.024307,-0.053285,0.00016335,0,0.00060537,-4.5515e-06,0,0,0,0,1,1.4875,-1.0125,0,0
0.026238,0.099787,0,0.99756,0.024419,-0.053285,0.00016335,0,0.00060537,-4.5515e-06,0,0,0,0,1,1.49,-1.01,0,0
0.026202,0.099766,0,0.99755,0.024531,-0.053612,0.0001638,0,0.00061476,-4.8325e-06,0,0,0,0,1,1.4925,-1.0075,0,0
0.026166,0.099746,0,0.99754,0.024644,-0.054269,0.00016523,0,0.00063447,-4.7797e-06,0,0,0,0,1,1.495,-1.005,0,0
0.026129,0.099725,0,0.99752,0.024757,-0.054269,0.00016523,0,0.00063447,-4.7797e-06,0,0,0,0,1,1.4975,-1.0025,0,0
0.026093,0.099703,0,0.99751,0.024871,-0.054269,0.00016523,0,0.00063447,-4.7797e-06,0,0,0,0,1,1.5,-1,0,0
0.026056,0.099682,0,0.9975,0.024985,-0.054599,0.00016568,0,0.00064429,-5.0487e-06,0,0,0,0,1,1.5025,-0.9975,0,0
0.026019,0.09966,0,0.99749,0.025098,-0.055263,0.00016759,0,0.00066542,-5.1502e-06,0,0,0,0,1,1.505,-0.995,0,0
0.025982,0.099638,0,0.99748,0.025213,-0.055263,0.00016759,0,0.00066542,-5.1502e-06,0,0,0,0,1,1.5075,-0.9925,0,0
0.025945,0.099616,0,0.99747,0.025328,-0.055263,0.00016759,0,0.00066542,-5.1502e-06,0,0,0,0,1,1.51,-0.99,0,0
0.025907,0.099594,0,0.99746,0.025442,-0.055598,0.00016821,0,0.0006759,-5.3593e-06,0,0,0,0,1,1.5125,-0.9875,0,0
0.02587,0.099571,0,0.99744,0.025557,-0.055527,0.00033548,0,0.00084854,-1.0546e-05,0,0,0,0,1,1.515,-0.985,0,0
0.025832,0.099549,0,0.99743,0.025674,-0.056101,0.0001684,0,0.00069115,-5.2603e-06,0,0,0,0,1,1.5175,-0.9825,0,0
0.025794,0.099526,0,0.99742,0.02579,-0.056101,0.0001684,0,0.00069115,-5.2603e-06,0,0,0,0,1,1.52,-0.98,0,0
0.025756,0.099502,0,0.99741,0.025907,-0.056776,0.00016986,0,0.00071328,-5.3816e-06,0,0,0,0,1,1.5225,-0.9775,0,0
0.025718,0.099479,0,0.9974,0.026023,-0.057117,0.00017034,0,0.00072436,-5.7022e-06,0,0,0,0,1,1.525,-0.975,0,0
0.025679,0.099455,0,0.99739,0.02614,-0.057117,0.00017034,0,0.00072436,-5.7022e-06,0,0,0,0,1,1.5275,-0.9725,0,0
0.02564,0.099431,0,0.99737,0.026257,-0.057117,0.00017034,0,0.00072436,-5.7022e-06,0,0,0,0,1,1.53,-0.97,0,0
0.025602,0.099407,0,0.99736,0.026376,-0.057799,0.00017171,0,0.00074743,-5.7633e-06,0,0,0,0,1,1.5325,-0.9675,0,0
0.025563,0.099383,0,0.99735,0.026494,-0.057886,0.00034365,0,0.00093067,-1.1966e-05,0,0,0,0,1,1.535,-0.965,0,0
0.025524,0.099358,0,0.99734,0.026612,-0.058314,0.0001727,0,0.00076516,-5.7293e-06,0,0,0,0,1,1.5375,-0.9625,0,0
0.025484,0.099333,0,0.99733,0.02673,-0.058314,0.0001727,0,0.00076516,-5.7293e-06,0,0,0,0,1,1.54,-0.96,0,0
0.025445,0.099308,0,0.99732,0.026849,-0.05866,0.00017302,0,0.00077687,-5.9853e-06,0,0,0,0,1,1.5425,-0.9575,0,0
0.025405,0.099282,0,0.9973,0.026968,-0.059353,0.00017445,0,0.00080161,-6.0248e-06,0,0,0,0,1,1.545,-0.955,0,0
0.025365,0.099257,0,0.99729,0.027088,-0.059353,0.00017445,0,0.00080161,-6.0248e-06,0,0,0,0,1,1.5475,-0.9525,0,0
0.025325,0.099231,0,0.99728,0.027208,-0.059353,0.00017445,0,0.00080161,-6.0248e-06,0,0,0,0,1,1.55,-0.95,0,0
0.025285,0.099205,0,0.99727,0.027328,-0.059703,0.0001749,0,0.00081403,-6.3916e-06,0,0,0,0,1,1.5525,-0.9475,0,0
0.025245,0.099178,0,0.99726,0.027449,-0.059608,0.0003496,0,0.00099477,-1.2967e-05,0,0,0,0,1,1.555,-0.945,0,0
0.025204,0.099151,0,0.99724,0.02757,-0.060403,0.00017626,0,0.00083983,-6.2999e-06,0,0,0,0,1,1.5575,-0.9425,0,0
0.025164,0.099125,0,0.99723,0.02769,-0.060403,0.00017626,0,0.00083983,-6.2999e-06,0,0,0,0,1,1.56,-0.94,0,0
0.025123,0.099097,0,0.99722,0.027812,-0.060756,0.00017666,0,0.00085277,-6.6396e-06,0,0,0,0,1,1.5625,-0.9375,0,0
0.025082,0.09907,0,0.99721,0.027934,-0.061464,0.00017803,0,0.00087977,-6.6209e-06,0,0,0,0,1,1.565,-0.935,0,0
0.02504,0.099042,0,0.99719,0.028056,-0.061464,0.00017803,0,0.00087977,-6.6209e-06,0,0,0,0,1,1.5675,-0.9325,0,0
0.024999,0.099014,0,0.99718,0.028178,-0.061464,0.00017803,0,0.00087977,-6.6209e-06,0,0,0,0,1,1.57,-0.93,0,0
0.024957,0.098986,0,0.99717,0.028301,-0.06182,0.00017851,0,0.00089339,-7.0015e-06,0,0,0,0,1,1.5725,-0.9275,0,0
0.024916,0.098957,0,0.99716,0.028424,-0.062535,0.00017983,0,0.00092157,-7.0711e-06,0,0,0,0,1,1.575,-0.925,0,0
0.024874,0.098928,0,0.99715,0.028548,-0.062535,0.00017983,0,0.00092157,-7.0711e-06,0,0,0,0,1,1.5775,-0.9225,0,0
0.024831,0.0989,0,0.99713,0.028672,-0.062601,0.00035972,0,0.0011149,-1.4602e-05,0,0,0,0,1,1.58,-0.92,0,0
0.024789,0.09887,0,0.99712,0.028796,-0.063074,0.00018079,0,0.00094324,-7.0379e-06,0,0,0,0,1,1.5825,-0.9175,0,0
0.024747,0.098841,0,0.99711,0.028919,-0.063436,0.00018106,0,0.00095761,-7.332e-06,0,0,0,0,1,1.585,-0.915,0,0
0.024704,0.098811,0,0.9971,0.029044,-0.063436,0.00018106,0,0.00095761,-7.332e-06,0,0,0,0,1,1.5875,-0.9125,0,0
0.024661,0.09878,0,0.99708,0.029169,-0.064161,0.00018244,0,0.00098779,-7.3914e-06,0,0,0,0,1,1.59,-0.91,0,0
0.024618,0.09875,0,0.99707,0.029294,-0.064161,0.00018244,0,0.00098779,-7.3914e-06,0,0,0,0,1,1.5925,-0.9075,0,0
0.024575,0.098719,0,0.99706,0.029419,-0.064526,0.00018287,0,0.001003,-7.8089e-06,0,0,0,0,1,1.595,-0.905,0,0
0.024531,0.098688,0,0.99705,0.029545,-0.064526,0.00018287,0,0.001003,-7.8089e-06,0,0,0,0,1,1.5975,-0.9025,0,0
0.024488,0.098657,0,0.99703,0.029671,-0.065258,0.00018418,0,0.0010345,-7.738e-06,0,0,0,0,1,1.6,-0.9,0,0
0.024444,0.098625,0,0.99702,0.029798,-0.065258,0.00018418,0,0.0010345,-7.738e-06,0,0,0,0,1,1.6025,-0.8975,0,0
0.0244,0.098593,0,0.99701,0.029924,-0.065627,0.00018458,0,0.0010503,-8.1293e-06,0,0,0,0,1,1.605,-0.895,0,0
0.024356,0.098561,0,0.99699,0.030052,-0.065627,0.00018458,0,0.0010503,-8.1293e-06,0,0,0,0,1,1.6075,-0.8925,0,0
0.024312,0.098529,0,0.99698,0.030179,-0.066366,0.00018588,0,0.0010832,-8.088e-06,0,0,0,0,1,1.61,-0.89,0,0
0.024267,0.098496,0,0.99697,0.030306,-0.066366,0.00018588,0,0.0010832,-8.088e-06,0,0,0,0,1,1.6125,-0.8875,0,0
0.024222,0.098463,0,0.99696,0.030434,-0.066738,0.00018627,0,0.0010998,-8.4849e-06,0,0,0,0,1,1.615,-0.885,0,0
0.024177,0.098429,0,0.99694,0.030562,-0.066738,0.00018627,0,0.0010998,-8.4849e-06,0,0,0,0,1,1.6175,-0.8825,0,0
0.024132,0.098395,0,0.99693,0.030691,-0.067483,0.00018753,0,0.0011341,-8.4707e-06,0,0,0,0,1,1.62,-0.88,0,0
0.024087,0.098361,0,0.99692,0.03082,-0.067483,0.00018753,0,0.0011341,-8.4707e-06,0,0,0,0,1,1.6225,-0.8775,0,0
0.024042,0.098327,0,0.99691,0.030948,-0.067859,0.00018794,0,0.0011514,-8.8701e-06,0,0,0,0,1,1.625,-0.875,0,0
0.023996,0.098292,0,0.99689,0.031078,-0.067859,0.00018794,0,0.0011514,-8.8701e-06,0,0,0,0,1,1.6275,-0.8725,0,0
0.02395,0.098257,0,0.99688,0.031207,-0.06861,0.00018916,0,0.0011872,-8.9848e-06,0,0,0,0,1,1.63,-0.87,0,0
0.023904,0.098222,0,0.99687,0.031338,-0.06861,0.00018916,0,0.0011872,-8.9848e-06,0,0,0,0,1,1.6325,-0.8675,0,0
0.023858,0.098187,0,0.99685,0.031469,-0.068644,0.00037809,0,0.0013924,-1.8541e-05,0,0,0,0,1,1.635,-0.865,0,0
0.023811,0.09815,0,0.99684,0.031599,-0.069178,0.00019006,0,0.0012147,-9.0447e-06,0,0,0,0,1,1.6375,-0.8625,0,0
0.023765,0.098114,0,0.99683,0.031729,-0.069178,0.00019006,0,0.0012147,-9.0447e-06,0,0,0,0,1,1.64,-0.86,0,0
0.023718,0.098078,0,0.99681,0.03186,-0.069558,0.00019034,0,0.0012331,-9.3578e-06,0,0,0,0,1,1.6425,-0.8575,0,0
0.023671,0.098041,0,0.9968,0.031991,-0.070319,0.00019153,0,0.0012713,-9.7175e-06,0,0,0,0,1,1.645,-0.855,0,0
0.023624,0.098003,0,0.99679,0.032123,-0.070319,0.00019153,0,0.0012713,-9.7175e-06,0,0,0,0,1,1.6475,-0.8525,0,0
0.023576,0.097966,0,0.99677,0.032256,-0.070342,0.0003829,0,0.0014798,-1.9594e-05,0,0,0,0,1,1.65,-0.85,0,0
0.023529,0.097928,0,0.99676,0.032387,-0.070894,0.00019236,0,0.0013006,-9.6006e-06,0,0,0,0,1,1.6525,-0.8475,0,0
0.023481,0.09789,0,0.99675,0.032519,-0.070894,0.00019236,0,0.0013006,-9.6006e-06,0,0,0,0,1,1.655,-0.845,0,0
0.023433,0.097851,0,0.99673,0.032652,-0.071279,0.00019262,0,0.0013203,-1.0028e-05,0,0,0,0,1,1.6575,-0.8425,0,0
0.023385,0.097812,0,0.99672,0.032785,-0.072049,0.0001938,0,0.001361,-1.0034e-05,0,0,0,0,1,1.66,-0.84,0,0
0.023337,0.097773,0,0.99671,0.032918,-0.072049,0.0001938,0,0.001361,-1.0034e-05,0,0,0,0,1,1.6625,-0.8375,0,0
0.023288,0.097733,0,0.99669,0.033051,-0.072437,0.00019414,0,0.0013816,-1.0554e-05,0,0,0,0,1,1.665,-0.835,0,0
0.023239,0.097693,0,0.99668,0.033185,-0.072437,0.00019414,0,0.0013816,-1.0554e-05,0,0,0,0,1,1.6675,-0.8325,0,0
0.02319,0.097653,0,0.99667,0.033319,-0.073214,0.0001953,0,0.001424,-1.0507e-05,0,0,0,0,1,1.67,-0.83,0,0
0.023141,0.097612,0,0.99665,0.033454,-0.073214,0.0001953,0,0.001424,-1.0507e-05,0,0,0,0,1,1.6725,-0.8275,0,0
0.023092,0.097571,0,0.99664,0.033588,-0.073214,0.0001953,0,0.001424,-1.0507e-05,0,0,0,0,1,1.675,-0.825,0,0
0.023042,0.09753,0,0.99663,0.033723,-0.073605,0.0001957,0,0.0014456,-1.1054e-05,0,0,0,0,1,1.6775,-0.8225,0,0
0.022993,0.097488,0,0.99661,0.033858,-0.074387,0.00019677,0,0.0014898,-1.0957e-05,0,0,0,0,1,1.68,-0.82,0,0
0.022943,0.097446,0,0.9966,0.033994,-0.074387,0.00019677,0,0.0014898,-1.0957e-05,0,0,0,0,1,1.6825,-0.8175,0,0
0.022893,0.097403,0,0.99659,0.034129,-0.074781,0.00019707,0,0.0015122,-1.1449e-05,0,0,0,0,1,1.685,-0.815,0,0
0.022842,0.09736,0,0.99657,0.034265,-0.074781,0.00019707,0,0.0015122,-1.1449e-05,0,0,0,0,1,1.6875,-0.8125,0,0
0.022792,0.097317,0,0.99656,0.034401,-0.075569,0.00019808,0,0.0015583,-1.1528e-05,0,0,0,0,1,1.69,-0.81,0,0
0.022741,0.097274,0,0.99655,0.034537,-0.075569,0.00019808,0,0.0015583,-1.1528e-05,0,0,0,0,1,1.6925,-0.8075,0,0
0.02269,0.09723,0,0.99653,0.034674,-0.075569,0.00019808,0,0.0015583,-1.1528e-05,0,0,0,0,1,1.695,-0.805,0,0
0.022639,0.097185,0,0.99652,0.03481,-0.075965,0.00019855,0,0.0015819,-1.2028e-05,0,0,0,0,1,1.6975,-0.8025,0,0
0.022588,0.097141,0,0.99651,0.034947,-0.07575,0.00039671,0,0.0017884,-2.3981e-05,0,0,0,0,1,1.7,-0.8,0,0
0.022536,0.097095,0,0.99649,0.035084,-0.07656,0.00019972,0,0.0016182,-1.195e-05,0,0,0,0,1,1.7025,-0.7975,0,0
0.022485,0.09705,0,0.99648,0.035222,-0.07634,0.00039842,0,0.0018254,-2.4335e-05,0,0,0,0,1,1.705,-0.795,0,0
0.022432,0.097004,0,0.99646,0.03536,-0.077157,0.00020025,0,0.0016547,-1.2259e-05,0,0,0,0,1,1.7075,-0.7925,0,0
0.02238,0.096958,0,0.99645,0.035498,-0.077956,0.00020074,0,0.0017044,-1.2695e-05,0,0,0,0,1,1.71,-0.79,0,0
0.022328,0.096911,0,0.99644,0.035637,-0.077956,0.00020074,0,0.0017044,-1.2695e-05,0,0,0,0,1,1.7125,-0.7875,0,0
0.022276,0.096864,0,0.99642,0.035776,-0.077922,0.00040087,0,0.0019256,-2.5971e-05,0,0,0,0,1,1.715,-0.785,0,0
0.022223,0.096816,0,0.99641,0.035915,-0.078558,0.0002016,0,0.001743,-1.2875e-05,0,0,0,0,1,1.7175,-0.7825,0,0
0.02217,0.096768,0,0.99639,0.036054,-0.078519,0.0004021,0,0.001965,-2.6254e-05,0,0,0,0,1,1.72,-0.78,0,0
0.022117,0.09672,0,0.99638,0.036193,-0.079162,0.00020211,0,0.0017821,-1.2948e-05,0,0,0,0,1,1.7225,-0.7775,0,0
0.022063,0.096671,0,0.99637,0.036331,-0.079566,0.00020221,0,0.0018085,-1.3414e-05,0,0,0,0,1,1.725,-0.775,0,0
0.02201,0.096622,0,0.99635,0.036471,-0.079566,0.00020221,0,0.0018085,-1.3414e-05,0,0,0,0,1,1.7275,-0.7725,0,0
0.021956,0.096572,0,0.99634,0.036611,-0.080374,0.00020319,0,0.001863,-1.355e-05,0,0,0,0,1,1.73,-0.77,0,0
0.021902,0.096522,0,0.99632,0.036751,-0.080374,0.00020319,0,0.001863,-1.355e-05,0,0,0,0,1,1.7325,-0.7675,0,0
0.021848,0.096472,0,0.99631,0.036891,-0.080374,0.00020319,0,0.001863,-1.355e-05,0,0,0,0,1,1.735,-0.765,0,0
0.021793,0.096421,0,0.9963,0.037031,-0.080781,0.00020351,0,0.0018907,-1.416e-05,0,0,0,0,1,1.7375,-0.7625,0,0
