"Damage","Displacement:0","Displacement:1","Displacement:2","Pressure","F33","J","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.75905,0.3662,0,0.024679,1.0123,0.99991,-0.074365,0.00036598,0,0.00032829,-7.7273e-05,0,0,0,0,1,2.142,-0.858,5.72e-07,0
0,0.75898,0.3662,0,0.025039,1.0124,0.99982,-0.075338,0.00026485,0,0.00023992,-3.983e-05,0,0,0,0,1,2.145,-0.855,5.7e-07,0
0,0.7589,0.3662,0,0.025406,1.0126,0.99984,-0.076518,0.00036309,0,0.00035189,-0.00013407,0,0,0,0,1,2.148,-0.852,5.68e-07,0
0,0.75883,0.3662,0,0.025762,1.0128,0.99988,-0.077637,0.00037201,0,0.00038154,6.9332e-05,0,0,0,0,1,2.151,-0.849,5.66e-07,0
0,0.75875,0.3662,0,0.026129,1.013,0.9998,-0.078385,0.00036384,0,0.00038474,0.00012396,0,0,0,0,1,2.154,-0.846,5.64e-07,0
0,0.75867,0.3662,0,0.026509,1.0132,0.99983,-0.079781,0.00026467,0,0.00029978,-9.0371e-05,0,0,0,0,1,2.157,-0.843,5.62e-07,0
0,0.75859,0.3662,0,0.026881,1.0133,0.99978,-0.080654,0.00035258,0,0.00040805,0.00011138,0,0,0,0,1,2.16,-0.84,5.6e-07,0
0,0.75851,0.3662,0,0.02726,1.0135,0.99983,-0.082172,0.00036046,0,0.00044074,0.00011383,0,0,0,0,1,2.163,-0.837,5.58e-07,0
0,0.75843,0.36619,0,0.027644,1.0137,0.99984,-0.082598,0.00050662,0,0.00059317,2.2923e-05,0,0,0,0,1,2.166,-0.834,5.56e-07,0
0,0.75835,0.36619,0,0.028023,1.0139,0.99982,-0.084475,0.00038321,0,0.00050346,0.00012386,0,0,0,0,1,2.169,-0.831,5.54e-07,0
0,0.75827,0.36619,0,0.028415,1.0141,0.99986,-0.085576,0.00039254,0,0.00052719,-0.00013841,0,0,0,0,1,2.172,-0.828,5.52e-07,0
0,0.75819,0.36618,0,0.028807,1.0143,0.99978,-0.086722,0.00027907,0,0.00043556,-3.9171e-05,0,0,0,0,1,2.175,-0.825,5.5e-07,0
0,0.7581,0.36618,0,0.029209,1.0145,0.99975,-0.087262,0.00054803,0,0.00072081,8.7231e-05,0,0,0,0,1,2.178,-0.822,5.48e-07,0
0,0.75801,0.36617,0,0.029611,1.0147,0.99978,-0.089139,0.00027038,0,0.00047342,-0.00011236,0,0,0,0,1,2.181,-0.819,5.46e-07,0
0,0.75793,0.36616,0,0.030006,1.0149,0.99975,-0.090081,0.0003854,0,0.00061777,0.00013123,0,0,0,0,1,2.184,-0.816,5.44e-07,0
0,0.75784,0.36616,0,0.03042,1.0151,0.99976,-0.091575,0.0002631,0,0.00052016,-9.5217e-05,0,0,0,0,1,2.187,-0.813,5.42e-07,0
0,0.75775,0.36615,0,0.030837,1.0153,0.99973,-0.092121,0.00057022,0,0.00084587,7.8825e-05,0,0,0,0,1,2.19,-0.81,5.4e-07,0
0,0.75766,0.36614,0,0.03125,1.0155,0.99978,-0.094232,0.00040055,0,0.00072647,0.00013683,0,0,0,0,1,2.193,-0.807,5.38e-07,0
0,0.75757,0.36613,0,0.031672,1.0157,0.99978,-0.094641,0.00058318,0,0.00091858,9.8158e-05,0,0,0,0,1,2.196,-0.804,5.36e-07,0
0,0.75747,0.36612,0,0.032107,1.0159,0.99974,-0.096663,0.00029022,0,0.00066427,-0.00012152,0,0,0,0,1,2.199,-0.801,5.34e-07,0
0,0.75738,0.36611,0,0.032527,1.0161,0.99985,-0.097969,0.00042843,0,0.0008401,-9.8143e-05,0,0,0,0,1,2.202,-0.798,5.32e-07,0
0,0.75728,0.3661,0,0.032968,1.0163,0.99973,-0.099275,0.00030837,0,0.00075111,-3.4454e-05,0,0,0,0,1,2.205,-0.795,5.3e-07,0
0,0.75718,0.36608,0,0.033418,1.0166,0.9998,-0.099842,0.00060884,0,0.0010775,9.7477e-06,0,0,0,0,1,2.208,-0.792,5.28e-07,0
0,0.75709,0.36607,0,0.033863,1.0168,0.99976,-0.10198,0.00033058,0,0.00084608,-5.186e-05,0,0,0,0,1,2.211,-0.789,5.26e-07,0
0,0.75699,0.36605,0,0.034314,1.017,0.99968,-0.10304,0.00044014,0,0.00099831,0.00014037,0,0,0,0,1,2.214,-0.786,5.24e-07,0
0,0.75689,0.36604,0,0.034772,1.0172,0.99981,-0.10487,0.00046986,0,0.0010826,7.0607e-05,0,0,0,0,1,2.217,-0.783,5.22e-07,0
0,0.75678,0.36602,0,0.035229,1.0175,0.99965,-0.10579,0.0004707,0,0.0011119,0.00015498,0,0,0,0,1,2.22,-0.78,5.2e-07,0
