"Damage","Displacement:0","Displacement:1","Displacement:2","F33","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.64,-0.0012657,0.095979,0,0.9679,-0.13922,0.006154,-2.9732e-05,0,-0.00015244,0.019399,0,0,0,0,1,0.37485,0.37485,0.54,0
0.64,-0.0012776,0.095978,0,0.9679,-0.13926,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.3774,0.3774,0.54,0
0.64,-0.0012894,0.095978,0,0.96789,-0.1393,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.37995,0.37995,0.54,0
0.64,-0.0013011,0.095978,0,0.96788,-0.13933,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.3825,0.3825,0.54,0
0.64,-0.0013129,0.095978,0,0.96788,-0.13937,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.38505,0.38505,0.54,0
0.64,-0.0013247,0.095978,0,0.96787,-0.13941,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.3876,0.3876,0.54,0
0.64,-0.0013365,0.095977,0,0.96786,-0.13944,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.39015,0.39015,0.54,0
0.64,-0.0013483,0.095977,0,0.96786,-0.13948,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.3927,0.3927,0.54,0
0.64,-0.0013601,0.095977,0,0.96785,-0.13952,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.39525,0.39525,0.54,0
0.64,-0.0013719,0.095977,0,0.96784,-0.13955,0.0062255,-3.7675e-06,0,-0.00016303,0.0194,0,0,0,0,1,0.3978,0.3978,0.54,0
0.64,-0.0013837,0.095977,0,0.96783,-0.13959,0.0062861,1.6479e-05,0,-0.00017056,0.0194,0,0,0,0,1,0.40035,0.40035,0.54,0
0.64,-0.0013951,0.095976,0,0.96783,-0.13962,0.0062861,1.6479e-05,0,-0.00017056,0.0194,0,0,0,0,1,0.4029,0.4029,0.54,0
0.64,-0.0014066,0.095976,0,0.96782,-0.13965,0.0062861,1.6479e-05,0,-0.00017056,0.0194,0,0,0,0,1,0.40545,0.40545,0.54,0
